-1036.054285,-407.914326,499.586972,0.006060,-0.028317,10057220.000000,241749999616.000000,13
-1036.054285,-407.914326,499.586972,-0.007272,-0.038416,12202718.000000,241749999616.000000,13
-1036.054285,-407.914326,499.586972,0.005314,0.006679,10057220.000000,242250006528.000000,14
-1036.054285,-407.914326,499.586972,0.004117,-0.027201,12202718.000000,242250006528.000000,14
-1036.054285,-407.914326,499.586972,0.010893,-0.023142,10057220.000000,242749997056.000000,15
-1036.054285,-407.914326,499.586972,-0.013004,-0.027753,12202718.000000,242749997056.000000,15
-632.047992,122.859317,657.901492,-0.022097,0.022393,9864980.000000,241249992704.000000,12
-632.047992,122.859317,657.901492,-0.011757,0.020419,9179937.000000,241249992704.000000,12
-632.047992,122.859317,657.901492,0.002279,-0.001314,9864980.000000,241749999616.000000,13
-632.047992,122.859317,657.901492,-0.010064,0.020855,9179937.000000,241749999616.000000,13
-632.047992,122.859317,657.901492,0.014759,-0.004960,9864980.000000,242250006528.000000,14
-632.047992,122.859317,657.901492,0.020247,-0.012746,9179937.000000,242250006528.000000,14
-632.047992,122.859317,657.901492,-0.003514,0.031723,9864980.000000,242749997056.000000,15
-632.047992,122.859317,657.901492,0.027662,-0.008470,9179937.000000,242749997056.000000,15
-1649.128897,3369.721634,5096.083307,-0.016382,0.003416,8894338.000000,241249992704.000000,12
-1649.128897,3369.721634,5096.083307,-0.000495,-0.002635,11181951.000000,241249992704.000000,12
-1649.128897,3369.721634,5096.083307,0.011810,0.001488,8894338.000000,241749999616.000000,13
-1649.128897,3369.721634,5096.083307,0.007705,0.014392,11181951.000000,241749999616.000000,13
-1649.128897,3369.721634,5096.083307,0.008248,-0.021368,8894338.000000,242250006528.000000,14
-1649.128897,3369.721634,5096.083307,0.013166,0.022536,11181951.000000,242250006528.000000,14
-1649.128897,3369.721634,5096.083307,0.001783,0.014739,8894338.000000,242749997056.000000,15
-1649.128897,3369.721634,5096.083307,0.011085,0.005847,11181951.000000,242749997056.000000,15
-509.754576,587.570772,981.854731,-0.025535,0.019537,10479543.000000,241249992704.000000,12
-509.754576,587.570772,981.854731,-0.036902,-0.001712,11713590.000000,241249992704.000000,12
-509.754576,587.570772,981.854731,-0.032505,0.012428,10479543.000000,241749999616.000000,13
-509.754576,587.570772,981.854731,-0.029043,0.006290,11713590.000000,241749999616.000000,13
-509.754576,587.570772,981.854731,-0.058025,0.018938,10479543.000000,242250006528.000000,14
-509.754576,587.570772,981.854731,-0.023998,-0.011232,11713590.000000,242250006528.000000,14
-509.754576,587.570772,981.854731,-0.010647,-0.007732,10479543.000000,242749997056.000000,15
-509.754576,587.570772,981.854731,-0.031171,-0.004639,11713590.000000,242749997056.000000,15
212.092726,-2511.252669,-2688.051793,0.009806,0.001355,11172861.000000,241249992704.000000,12
212.092726,-2511.252669,-2688.051793,-0.010152,0.020733,11604058.000000,241249992704.000000,12
212.092726,-2511.252669,-2688.051793,0.007601,0.001422,11172861.000000,241749999616.000000,13
212.092726,-2511.252669,-2688.051793,0.012075,0.002325,11604058.000000,241749999616.000000,13
212.092726,-2511.252669,-2688.051793,0.008615,-0.000148,11172861.000000,242250006528.000000,14
212.092726,-2511.252669,-2688.051793,0.025147,0.018271,11604058.000000,242250006528.000000,14
212.092726,-2511.252669,-2688.051793,0.025012,-0.001935,11172861.000000,242749997056.000000,15
212.092726,-2511.252669,-2688.051793,0.000009,-0.021418,11604058.000000,242749997056.000000,15
-4209.170559,-4843.509820,-1193.749437,0.008302,0.001589,10601830.000000,241249992704.000000,12
-4209.170559,-4843.509820,-1193.749437,0.005777,-0.006503,13145036.000000,241249992704.000000,12
-4209.170559,-4843.509820,-1193.749437,0.001575,0.015197,10601830.000000,241749999616.000000,13
-4209.170559,-4843.509820,-1193.749437,-0.001924,-0.000359,13145036.000000,241749999616.000000,13
-4209.170559,-4843.509820,-1193.749437,-0.020616,0.002161,10601830.000000,242250006528.000000,14
-4209.170559,-4843.509820,-1193.749437,0.021379,-0.010002,13145036.000000,242250006528.000000,14
-4209.170559,-4843.509820,-1193.749437,0.005721,-0.006674,10601830.000000,242749997056.000000,15
-4209.170559,-4843.509820,-1193.749437,-0.009327,-0.009288,13145036.000000,242749997056.000000,15
-83.990257,20.266368,88.136244,0.637401,0.134570,10797902.000000,241249992704.000000,12
-83.990257,20.266368,88.136244,0.636840,0.107668,12899857.000000,241249992704.000000,12
-83.990257,20.266368,88.136244,0.653681,0.132252,10797902.000000,241749999616.000000,13
-83.990257,20.266368,88.136244,0.657632,0.102718,12899857.000000,241749999616.000000,13
-83.990257,20.266368,88.136244,0.667568,0.129857,10797902.000000,242250006528.000000,14
-83.990257,20.266368,88.136244,0.618066,0.085328,12899857.000000,242250006528.000000,14
-83.990257,20.266368,88.136244,0.640975,0.131227,10797902.000000,242749997056.000000,15
-83.990257,20.266368,88.136244,0.634473,0.093376,12899857.000000,242749997056.000000,15
-71.655361,29.093817,86.807440,0.635653,0.118643,11995019.000000,241249992704.000000,12
-71.655361,29.093817,86.807440,0.654002,0.079397,11533194.000000,241249992704.000000,12
-71.655361,29.093817,86.807440,0.639652,0.107337,11995019.000000,241749999616.000000,13
-71.655361,29.093817,86.807440,0.646748,0.079569,11533194.000000,241749999616.000000,13
-71.655361,29.093817,86.807440,0.647430,0.136398,11995019.000000,242250006528.000000,14
-71.655361,29.093817,86.807440,0.667169,0.060457,11533194.000000,242250006528.000000,14
-71.655361,29.093817,86.807440,0.621326,0.121372,11995019.000000,242749997056.000000,15
-71.655361,29.093817,86.807440,0.656424,0.076092,11533194.000000,242749997056.000000,15
-18.841650,-107.812015,-92.171679,0.527156,-0.293720,9201331.000000,241249992704.000000,12
-18.841650,-107.812015,-92.171679,0.582851,-0.309380,11446900.000000,241249992704.000000,12
-18.841650,-107.812015,-92.171679,0.527886,-0.290920,9201331.000000,241749999616.000000,13
-18.841650,-107.812015,-92.171679,0.561663,-0.337061,11446900.000000,241749999616.000000,13
-18.841650,-107.812015,-92.171679,0.525514,-0.293338,9201331.000000,242250006528.000000,14
-18.841650,-107.812015,-92.171679,0.562772,-0.333515,11446900.000000,242250006528.000000,14
-18.841650,-107.812015,-92.171679,0.545640,-0.301262,9201331.000000,242749997056.000000,15
-18.841650,-107.812015,-92.171679,0.567976,-0.331037,11446900.000000,242749997056.000000,15
-68.469226,-79.390859,-23.519646,0.628240,-0.221312,11584941.000000,241249992704.000000,12
-68.469226,-79.390859,-23.519646,0.607696,-0.312223,11270478.000000,241249992704.000000,12
-68.469226,-79.390859,-23.519646,0.646023,-0.207883,11584941.000000,241749999616.000000,13
-68.469226,-79.390859,-23.519646,0.619854,-0.305943,11270478.000000,241749999616.000000,13
-68.469226,-79.390859,-23.519646,0.638905,-0.219041,11584941.000000,242250006528.000000,14
-68.469226,-79.390859,-23.519646,0.632083,-0.282885,11270478.000000,242250006528.000000,14
-68.469226,-79.390859,-23.519646,0.644597,-0.224582,11584941.000000,242749997056.000000,15
-68.469226,-79.390859,-23.519646,0.640380,-0.305195,11270478.000000,242749997056.000000,15
404.006292,530.773643,158.314520,-0.032880,0.012824,9743695.000000,241249992704.000000,12
404.006292,530.773643,158.314520,-0.038550,-0.001605,9334858.000000,241249992704.000000,12
404.006292,530.773643,158.314520,-0.058083,0.005770,9743695.000000,241749999616.000000,13
404.006292,530.773643,158.314520,-0.042998,0.028343,9334858.000000,241749999616.000000,13
404.006292,530.773643,158.314520,-0.038515,0.023148,9743695.000000,242250006528.000000,14
404.006292,530.773643,158.314520,-0.042368,0.021546,9334858.000000,242250006528.000000,14
404.006292,530.773643,158.314520,-0.033337,0.015414,9743695.000000,242749997056.000000,15
404.006292,530.773643,158.314520,-0.048144,0.035589,9334858.000000,242749997056.000000,15
-613.074612,3777.635960,4596.496335,-0.014846,0.006053,8784985.000000,241249992704.000000,12
-613.074612,3777.635960,4596.496335,-0.009911,0.018946,11370659.000000,241249992704.000000,12
-613.074612,3777.635960,4596.496335,-0.017331,0.012712,8784985.000000,241749999616.000000,13
-613.074612,3777.635960,4596.496335,-0.011356,-0.022589,11370659.000000,241749999616.000000,13
-613.074612,3777.635960,4596.496335,-0.014791,-0.006867,8784985.000000,242250006528.000000,14
-613.074612,3777.635960,4596.496335,0.002241,-0.006697,11370659.000000,242250006528.000000,14
-613.074612,3777.635960,4596.496335,-0.005850,0.027851,8784985.000000,242749997056.000000,15
-613.074612,3777.635960,4596.496335,-0.019429,0.024634,11370659.000000,242749997056.000000,15
526.288022,995.471889,482.307738,-0.006699,-0.012324,10695727.000000,241249992704.000000,12
526.288022,995.471889,482.307738,-0.013163,-0.002743,12308306.000000,241249992704.000000,12
526.288022,995.471889,482.307738,-0.003132,-0.024710,10695727.000000,241749999616.000000,13
526.288022,995.471889,482.307738,0.006941,-0.004629,12308306.000000,241749999616.000000,13
526.288022,995.471889,482.307738,0.003958,-0.008963,10695727.000000,242250006528.000000,14
526.288022,995.471889,482.307738,-0.005231,-0.025124,12308306.000000,242250006528.000000,14
526.288022,995.471889,482.307738,-0.016481,-0.010060,10695727.000000,242749997056.000000,15
526.288022,995.471889,482.307738,0.010083,-0.036163,12308306.000000,242749997056.000000,15
1248.147011,-2103.338343,-3187.638765,-0.011202,-0.031160,11035498.000000,241249992704.000000,12
1248.147011,-2103.338343,-3187.638765,-0.002144,-0.003666,11799880.000000,241249992704.000000,12
1248.147011,-2103.338343,-3187.638765,0.028892,-0.000271,11035498.000000,241749999616.000000,13
1248.147011,-2103.338343,-3187.638765,-0.001866,0.007471,11799880.000000,241749999616.000000,13
1248.147011,-2103.338343,-3187.638765,-0.009040,0.002971,11035498.000000,242250006528.000000,14
1248.147011,-2103.338343,-3187.638765,-0.013952,0.004110,11799880.000000,242250006528.000000,14
1248.147011,-2103.338343,-3187.638765,0.017693,-0.003447,11035498.000000,242749997056.000000,15
1248.147011,-2103.338343,-3187.638765,0.016340,-0.001793,11799880.000000,242749997056.000000,15
-3173.098661,-4435.515971,-1693.577315,0.019841,-0.015491,10820538.000000,241249992704.000000,12
-3173.098661,-4435.515971,-1693.577315,-0.002079,0.006284,13812427.000000,241249992704.000000,12
-3173.098661,-4435.515971,-1693.577315,0.029020,0.004920,10820538.000000,241749999616.000000,13
-3173.098661,-4435.515971,-1693.577315,0.007505,0.016984,13812427.000000,241749999616.000000,13
-3173.098661,-4435.515971,-1693.577315,0.024852,-0.003207,10820538.000000,242250006528.000000,14
-3173.098661,-4435.515971,-1693.577315,0.020994,-0.002784,13812427.000000,242250006528.000000,14
-3173.098661,-4435.515971,-1693.577315,0.001530,0.016465,10820538.000000,242749997056.000000,15
-3173.098661,-4435.515971,-1693.577315,0.001288,0.013190,13812427.000000,242749997056.000000,15
952.105846,428.156924,-411.378508,0.002079,0.007271,11020654.000000,241249992704.000000,12
952.105846,428.156924,-411.378508,0.002879,-0.010176,13554809.000000,241249992704.000000,12
952.105846,428.156924,-411.378508,-0.003387,0.015184,11020654.000000,241749999616.000000,13
952.105846,428.156924,-411.378508,0.015551,0.013979,13554809.000000,241749999616.000000,13
952.105846,428.156924,-411.378508,-0.019700,0.001886,11020654.000000,242250006528.000000,14
952.105846,428.156924,-411.378508,-0.014709,0.028514,13554809.000000,242250006528.000000,14
952.105846,428.156924,-411.378508,-0.020970,0.001165,11020654.000000,242749997056.000000,15
952.105846,428.156924,-411.378508,-0.014372,0.022358,13554809.000000,242749997056.000000,15
964.441062,436.984064,-412.706377,0.002299,0.002492,12242461.000000,241249992704.000000,12
964.441062,436.984064,-412.706377,-0.000521,0.012829,12118756.000000,241249992704.000000,12
964.441062,436.984064,-412.706377,-0.017526,0.033723,12242461.000000,241749999616.000000,13
964.441062,436.984064,-412.706377,-0.007933,0.003767,12118756.000000,241749999616.000000,13
964.441062,436.984064,-412.706377,-0.013106,-0.005309,12242461.000000,242250006528.000000,14
964.441062,436.984064,-412.706377,0.013780,0.030956,12118756.000000,242250006528.000000,14
964.441062,436.984064,-412.706377,0.013429,0.018448,12242461.000000,242749997056.000000,15
964.441062,436.984064,-412.706377,-0.015886,0.003474,12118756.000000,242749997056.000000,15
1017.264908,300.076929,-591.681502,0.017978,0.025743,9391143.000000,241249992704.000000,12
1017.264908,300.076929,-591.681502,0.023030,0.024186,12028083.000000,241249992704.000000,12
1017.264908,300.076929,-591.681502,0.005354,0.023269,9391143.000000,241749999616.000000,13
1017.264908,300.076929,-591.681502,0.013118,0.030847,12028083.000000,241749999616.000000,13
1017.264908,300.076929,-591.681502,0.022396,0.035429,9391143.000000,242250006528.000000,14
1017.264908,300.076929,-591.681502,0.005274,0.022760,12028083.000000,242250006528.000000,14
1017.264908,300.076929,-591.681502,0.007204,0.020520,9391143.000000,242749997056.000000,15
1017.264908,300.076929,-591.681502,-0.000879,0.040042,12028083.000000,242749997056.000000,15
967.632845,328.499320,-523.033229,0.023931,0.034912,11823926.000000,241249992704.000000,12
967.632845,328.499320,-523.033229,0.032426,0.004696,11842702.000000,241249992704.000000,12
967.632845,328.499320,-523.033229,0.009543,0.015180,11823926.000000,241749999616.000000,13
967.632845,328.499320,-523.033229,-0.017410,0.020339,11842702.000000,241749999616.000000,13
967.632845,328.499320,-523.033229,-0.013481,0.012894,11823926.000000,242250006528.000000,14
967.632845,328.499320,-523.033229,0.007836,0.027706,11842702.000000,242250006528.000000,14
967.632845,328.499320,-523.033229,0.004656,-0.012040,11823926.000000,242749997056.000000,15
967.632845,328.499320,-523.033229,0.004970,0.025559,11842702.000000,242749997056.000000,15
-1017.080905,3246.862317,4438.181815,-0.001432,-0.014696,8617063.000000,241249992704.000000,12
-1017.080905,3246.862317,4438.181815,-0.021348,0.002678,8553988.000000,241249992704.000000,12
-1017.080905,3246.862317,4438.181815,-0.004175,-0.018526,8617063.000000,241749999616.000000,13
-1017.080905,3246.862317,4438.181815,0.000519,0.011839,8553988.000000,241749999616.000000,13
-1017.080905,3246.862317,4438.181815,0.004454,0.009558,8617063.000000,242250006528.000000,14
-1017.080905,3246.862317,4438.181815,0.015546,0.026580,8553988.000000,242250006528.000000,14
-1017.080905,3246.862317,4438.181815,0.020039,-0.009696,8617063.000000,242749997056.000000,15
-1017.080905,3246.862317,4438.181815,0.027315,0.017573,8553988.000000,242749997056.000000,15
122.293416,464.711455,323.953239,-0.038234,0.034922,10152852.000000,241249992704.000000,12
122.293416,464.711455,323.953239,-0.028727,0.053749,8960681.000000,241249992704.000000,12
122.293416,464.711455,323.953239,-0.086440,0.070644,10152852.000000,241749999616.000000,13
122.293416,464.711455,323.953239,-0.059276,0.026307,8960681.000000,241749999616.000000,13
122.293416,464.711455,323.953239,-0.061063,0.069018,10152852.000000,242250006528.000000,14
122.293416,464.711455,323.953239,-0.052862,0.089737,8960681.000000,242250006528.000000,14
122.293416,464.711455,323.953239,-0.070848,0.074218,10152852.000000,242749997056.000000,15
122.293416,464.711455,323.953239,-0.056186,0.089093,8960681.000000,242749997056.000000,15
844.140718,-2634.111986,-3345.953285,0.010252,0.013483,10824552.000000,241249992704.000000,12
844.140718,-2634.111986,-3345.953285,-0.013564,0.016158,8876889.000000,241249992704.000000,12
844.140718,-2634.111986,-3345.953285,0.007591,-0.001735,10824552.000000,241749999616.000000,13
844.140718,-2634.111986,-3345.953285,0.006525,-0.007915,8876889.000000,241749999616.000000,13
844.140718,-2634.111986,-3345.953285,-0.005505,-0.022624,10824552.000000,242250006528.000000,14
844.140718,-2634.111986,-3345.953285,0.008882,-0.003685,8876889.000000,242250006528.000000,14
844.140718,-2634.111986,-3345.953285,0.014293,-0.033215,10824552.000000,242749997056.000000,15
844.140718,-2634.111986,-3345.953285,-0.018387,-0.030832,8876889.000000,242749997056.000000,15
-3577.122567,-4966.369136,-1851.650929,0.004241,0.011873,10271328.000000,241249992704.000000,12
-3577.122567,-4966.369136,-1851.650929,0.034533,0.009679,10055705.000000,241249992704.000000,12
-3577.122567,-4966.369136,-1851.650929,-0.000659,0.012910,10271328.000000,241749999616.000000,13
-3577.122567,-4966.369136,-1851.650929,-0.013088,-0.001445,10055705.000000,241749999616.000000,13
-3577.122567,-4966.369136,-1851.650929,-0.021134,-0.008612,10271328.000000,242250006528.000000,14
-3577.122567,-4966.369136,-1851.650929,-0.035308,-0.012840,10055705.000000,242250006528.000000,14
-3577.122567,-4966.369136,-1851.650929,-0.009423,-0.001283,10271328.000000,242749997056.000000,15
-3577.122567,-4966.369136,-1851.650929,-0.021682,0.016566,10055705.000000,242749997056.000000,15
548.057735,-102.592948,-569.765248,0.023305,-0.031653,10461288.000000,241249992704.000000,12
548.057735,-102.592948,-569.765248,0.007331,-0.024270,9868152.000000,241249992704.000000,12
548.057735,-102.592948,-569.765248,0.025141,-0.013997,10461288.000000,241749999616.000000,13
548.057735,-102.592948,-569.765248,0.014122,-0.001115,9868152.000000,241749999616.000000,13
548.057735,-102.592948,-569.765248,0.018085,-0.047600,10461288.000000,242250006528.000000,14
548.057735,-102.592948,-569.765248,0.003614,-0.020747,9868152.000000,242250006528.000000,14
548.057735,-102.592948,-569.765248,0.010806,-0.023250,10461288.000000,242749997056.000000,15
548.057735,-102.592948,-569.765248,0.025437,-0.047590,9868152.000000,242749997056.000000,15
560.392631,-93.765500,-571.094052,0.005595,-0.011957,11621081.000000,241249992704.000000,12
560.392631,-93.765500,-571.094052,0.021350,-0.022670,8822682.000000,241249992704.000000,12
560.392631,-93.765500,-571.094052,-0.012244,-0.006563,11621081.000000,241749999616.000000,13
560.392631,-93.765500,-571.094052,0.010177,-0.026620,8822682.000000,241749999616.000000,13
560.392631,-93.765500,-571.094052,0.011235,0.001501,11621081.000000,242250006528.000000,14
560.392631,-93.765500,-571.094052,0.018293,0.009017,8822682.000000,242250006528.000000,14
560.392631,-93.765500,-571.094052,-0.011361,0.000081,11621081.000000,242749997056.000000,15
560.392631,-93.765500,-571.094052,0.050873,-0.029520,8822682.000000,242749997056.000000,15
613.206342,-230.671331,-750.073171,-0.020137,-0.016247,8914487.000000,241249992704.000000,12
613.206342,-230.671331,-750.073171,-0.016926,0.003204,8756669.000000,241249992704.000000,12
613.206342,-230.671331,-750.073171,0.021462,0.015159,8914487.000000,241749999616.000000,13
613.206342,-230.671331,-750.073171,-0.013525,-0.007303,8756669.000000,241749999616.000000,13
613.206342,-230.671331,-750.073171,-0.006886,-0.018581,8914487.000000,242250006528.000000,14
613.206342,-230.671331,-750.073171,-0.009113,-0.014783,8756669.000000,242250006528.000000,14
613.206342,-230.671331,-750.073171,0.003819,0.009124,8914487.000000,242749997056.000000,15
613.206342,-230.671331,-750.073171,0.015948,-0.011495,8756669.000000,242749997056.000000,15
563.578767,-202.250176,-681.421138,-0.011730,0.008772,11223784.000000,241249992704.000000,12
563.578767,-202.250176,-681.421138,-0.021672,-0.012472,8621704.000000,241249992704.000000,12
563.578767,-202.250176,-681.421138,0.002193,-0.010630,11223784.000000,241749999616.000000,13
563.578767,-202.250176,-681.421138,0.008241,-0.020745,8621704.000000,241749999616.000000,13
563.578767,-202.250176,-681.421138,-0.014450,-0.018330,11223784.000000,242250006528.000000,14
563.578767,-202.250176,-681.421138,-0.005764,-0.034210,8621704.000000,242250006528.000000,14
563.578767,-202.250176,-681.421138,-0.003040,-0.007939,11223784.000000,242749997056.000000,15
563.578767,-202.250176,-681.421138,0.021781,-0.012350,8621704.000000,242749997056.000000,15
-1139.374321,2782.150862,4114.228576,0.021122,-0.006107,9153885.000000,241249992704.000000,12
-1139.374321,2782.150862,4114.228576,-0.004095,0.014960,10914878.000000,241249992704.000000,12
-1139.374321,2782.150862,4114.228576,0.006889,-0.035635,9153885.000000,241749999616.000000,13
-1139.374321,2782.150862,4114.228576,-0.006035,0.005575,10914878.000000,241749999616.000000,13
-1139.374321,2782.150862,4114.228576,-0.005537,0.012313,9153885.000000,242250006528.000000,14
-1139.374321,2782.150862,4114.228576,-0.004892,0.006921,10914878.000000,242250006528.000000,14
-1139.374321,2782.150862,4114.228576,-0.028416,-0.008999,9153885.000000,242749997056.000000,15
-1139.374321,2782.150862,4114.228576,-0.010828,0.005386,10914878.000000,242749997056.000000,15
1861.221623,-5880.974303,-7784.135100,-0.017798,0.014070,9759497.000000,241249992704.000000,12
1861.221623,-5880.974303,-7784.135100,-0.002232,0.005401,10812811.000000,241249992704.000000,12
1861.221623,-5880.974303,-7784.135100,0.014842,-0.026550,9759497.000000,241749999616.000000,13
1861.221623,-5880.974303,-7784.135100,-0.006955,-0.000578,10812811.000000,241749999616.000000,13
1861.221623,-5880.974303,-7784.135100,-0.009350,0.001755,9759497.000000,242250006528.000000,14
1861.221623,-5880.974303,-7784.135100,-0.008606,-0.000091,10812811.000000,242250006528.000000,14
1861.221623,-5880.974303,-7784.135100,0.003741,0.011765,9759497.000000,242749997056.000000,15
1861.221623,-5880.974303,-7784.135100,0.010564,-0.009491,10812811.000000,242749997056.000000,15
-2560.041662,-8213.231454,-6289.832744,0.004836,-0.013855,9260701.000000,241249992704.000000,12
-2560.041662,-8213.231454,-6289.832744,0.000085,0.001006,12248716.000000,241249992704.000000,12
-2560.041662,-8213.231454,-6289.832744,0.013883,-0.018443,9260701.000000,241749999616.000000,13
-2560.041662,-8213.231454,-6289.832744,-0.004106,-0.005671,12248716.000000,241749999616.000000,13
-2560.041662,-8213.231454,-6289.832744,-0.002585,0.032909,9260701.000000,242250006528.000000,14
-2560.041662,-8213.231454,-6289.832744,0.015510,0.003870,12248716.000000,242250006528.000000,14
-2560.041662,-8213.231454,-6289.832744,-0.019109,0.002050,9260701.000000,242749997056.000000,15
-2560.041662,-8213.231454,-6289.832744,0.031652,0.002517,12248716.000000,242749997056.000000,15
1565.138640,-3349.455266,-5007.947063,-0.001837,-0.002383,9431971.000000,241249992704.000000,12
1565.138640,-3349.455266,-5007.947063,-0.001654,-0.005468,12020258.000000,241249992704.000000,12
1565.138640,-3349.455266,-5007.947063,-0.008898,-0.003550,9431971.000000,241749999616.000000,13
1565.138640,-3349.455266,-5007.947063,0.001115,0.002762,12020258.000000,241749999616.000000,13
1565.138640,-3349.455266,-5007.947063,0.034523,-0.009932,9431971.000000,242250006528.000000,14
1565.138640,-3349.455266,-5007.947063,0.003968,-0.013449,12020258.000000,242250006528.000000,14
1565.138640,-3349.455266,-5007.947063,-0.018966,0.010434,9431971.000000,242749997056.000000,15
1565.138640,-3349.455266,-5007.947063,0.000490,-0.019135,12020258.000000,242749997056.000000,15
1577.473535,-3340.627817,-5009.275867,0.006670,0.003724,10477651.000000,241249992704.000000,12
1577.473535,-3340.627817,-5009.275867,0.018906,0.004059,10746781.000000,241249992704.000000,12
1577.473535,-3340.627817,-5009.275867,-0.000536,0.009832,10477651.000000,241749999616.000000,13
1577.473535,-3340.627817,-5009.275867,-0.004830,0.005027,10746781.000000,241749999616.000000,13
1577.473535,-3340.627817,-5009.275867,-0.008675,0.004341,10477651.000000,242250006528.000000,14
1577.473535,-3340.627817,-5009.275867,0.025152,0.001338,10746781.000000,242250006528.000000,14
1577.473535,-3340.627817,-5009.275867,-0.005656,-0.002753,10477651.000000,242749997056.000000,15
1577.473535,-3340.627817,-5009.275867,0.014104,0.004637,10746781.000000,242749997056.000000,15
-1630.287247,3477.533649,5188.254986,0.019467,0.003779,8037363.500000,241249992704.000000,12
-1630.287247,3477.533649,5188.254986,-0.010839,-0.010699,10666379.000000,241249992704.000000,12
-1630.287247,3477.533649,5188.254986,0.016116,0.001500,8037363.500000,241749999616.000000,13
-1630.287247,3477.533649,5188.254986,-0.002350,-0.007877,10666379.000000,241749999616.000000,13
-1630.287247,3477.533649,5188.254986,-0.008364,-0.007788,8037363.500000,242250006528.000000,14
-1630.287247,3477.533649,5188.254986,-0.022215,-0.030439,10666379.000000,242250006528.000000,14
-1630.287247,3477.533649,5188.254986,-0.024304,-0.003863,8037363.500000,242749997056.000000,15
-1630.287247,3477.533649,5188.254986,-0.002571,-0.003008,10666379.000000,242749997056.000000,15
-1580.659671,3449.112493,5119.602953,0.004341,-0.003168,10119448.000000,241249992704.000000,12
-1580.659671,3449.112493,5119.602953,0.004554,-0.005581,10501980.000000,241249992704.000000,12
-1580.659671,3449.112493,5119.602953,0.013912,-0.009651,10119448.000000,241749999616.000000,13
-1580.659671,3449.112493,5119.602953,-0.018592,-0.001676,10501980.000000,241749999616.000000,13
-1580.659671,3449.112493,5119.602953,0.005788,-0.031671,10119448.000000,242250006528.000000,14
-1580.659671,3449.112493,5119.602953,0.008213,-0.002187,10501980.000000,242250006528.000000,14
-1580.659671,3449.112493,5119.602953,0.003158,0.001672,10119448.000000,242749997056.000000,15
-1580.659671,3449.112493,5119.602953,-0.022651,-0.021129,10501980.000000,242749997056.000000,15
